_id,data/faceRectangle/top,data/faceRectangle/width,data/faceRectangle/left,data/faceRectangle/height,data/faceId,data/attributes/age,data/attributes/gender,data/attributes/headPose/yaw,data/attributes/headPose/pitch,data/attributes/headPose/roll,_id,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height
072751.jpg1,96,144,177,144,827a1912-84f9-4efa-89c2-3d7ae12f0be1,81,male,-3.2,0,-4.2,072751.jpg1,0.901730359,0.028905524,0.012088208,0.008929544,0.000525813,0.008961673,0.03211745,0.006741441,142,179,97,142
073001.jpg1,90,143,180,143,e1df3c0a-7fd9-4e43-bd08-bed15e214080,76,male,-1.1,0,1.7,073001.jpg1,0.898635268,0.010630176,0.039737087,0.003876965,0.003090844,0.006211328,0.012420588,0.025397755,144,180,89,144
073251.jpg1,80,143,201,143,3399947a-ba1c-4ca9-86f1-e9e1ab2b12c5,82,male,-1.6,0,-0.4,073251.jpg1,0.7188982,0.016473517,0.152007461,0.021631593,0.000622192,0.007322826,0.01933559,0.06370867,144,200,79,144
073501.jpg1,93,143,215,143,815cd297-a29d-4d9d-8f1d-66ad06e73431,80,male,-2.7,0,-0.6,073501.jpg1,0.423813969,0.002411409,0.353466064,0.023401648,0.000569953,0.003220359,0.035168182,0.1579484,144,214,93,144
073751.jpg1,92,141,228,141,7c5d920a-0438-45e2-8415-c69a75b1b522,80,male,4.8,0,-2.3,073751.jpg1,0.959319353,0.014057791,0.008743069,0.006158003,0.000423027,0.002124412,0.005433812,0.003740554,142,228,91,142
074001.jpg1,87,140,224,140,48dab208-662b-4a08-959a-661580c0f7d6,82,male,-4.1,0,-5.1,074001.jpg1,0.9244841,0.010148805,0.020993885,0.005605931,0.002841701,0.019700067,0.006918798,0.009306736,142,223,86,142
074251.jpg1,102,141,208,141,e001de6d-e148-445a-a23f-434978ec0a3a,76,male,-4.1,0,-6.5,074251.jpg1,0.8055136,0.125159666,0.019013166,0.006097588,0.007284492,0.028600318,0.00611847,0.002212684,144,207,100,144
074751.jpg1,90,112,299,112,f917f901-f83f-480c-8d88-293e1397ec17,40,female,13.2,0,-4.2,074751.jpg1,0.001634242,0.029265638,1.00E-08,0.9690931,1.81362E-06,2.79E-07,9.13E-07,4.01382E-06,112,298,89,112
075251.jpg1,88,111,414,111,b8366f12-f795-4dee-a969-a76123788daf,44,female,-17.5,0,1.4,075251.jpg1,0.2154826,0.000583217,0.000214273,0.743279159,0.000520547,0.011176302,0.025149893,0.003593989,113,413,87,113
075501.jpg1,90,116,422,116,c32bc7ee-2b24-4b6d-8796-acee2cda8942,54,female,-18.1,0,-5.1,075501.jpg1,0.228993148,0.11430461,2.68031E-05,0.6408689,0.004613901,0.006422437,0.00374366,0.001026538,116,422,90,116
075751.jpg1,106,117,238,117,e108c876-e116-46b4-ae9d-ca4e84893982,54,female,-21.3,0,2.3,075751.jpg1,0.406153977,0.422793537,0.00853118,0.015359493,0.029684397,0.00251395,0.111522585,0.003440881,115,238,107,115
076001.jpg1,98,116,223,116,9e55efb9-c42c-4200-b016-c764c53d71b8,58,female,-18.4,0,3.2,076001.jpg1,0.7457586,0.195951357,0.016875872,0.000630304,0.001114577,0.021878129,0.013726178,0.004064991,116,222,98,116
076251.jpg1,104,137,102,137,850fd5f7-3002-40e1-a245-87ae24d048fa,82,male,8.3,0,-7.6,076251.jpg1,0.6462557,0.31986025,0.02654271,0.000183388,0.000401532,0.000780495,0.002773402,0.003202558,137,102,103,137
076251.jpg2,92,125,391,125,8cd34d61-6d10-45d7-94be-87071d4cff66,66,female,-3.5,0,3.8,076251.jpg2,0.100420952,0.266659468,0.000459878,0.62352407,0.006625824,0.000835222,0.000646632,0.000827966,123,393,92,123
076501.jpg1,85,136,207,136,a25ce086-9fae-4dcd-8aca-5d2ed0735e28,82,male,-1,0,0.7,076501.jpg1,0.9779705,0.003322718,0.003950578,0.007884088,0.000217073,0.000594372,0.00411965,0.001941051,140,205,84,140
076751.jpg1,58,66,160,66,e311edbf-79a5-4cf4-af59-c42c09b3fde4,82,male,-43.6,0,11.6,076751.jpg1,0.441969454,0.317123264,0.013566079,0.05194912,0.111687504,0.053240508,0.004096779,0.00636728,66,162,58,66
077001.jpg1,119,136,165,136,48728b03-fa62-4aed-9f94-d67eb4561119,84,male,-6.3,0,-1.5,077001.jpg1,0.028489675,0.850077152,0.011762084,0.000149876,0.10877075,2.51961E-05,0.000384097,0.000341164,139,164,118,139
077251.jpg1,86,138,219,138,7bc51359-a64d-4811-81db-6cd4bf9bf67d,83,male,19.6,0,-2.4,077251.jpg1,0.940964758,0.00170224,0.000535802,0.045060165,0.000640026,0.003840941,0.00678468,0.000471402,138,220,85,138
077501.jpg1,108,140,209,140,8a829ac2-edb3-4b9e-9d5d-680f58161e5b,83,male,-2.7,0,-1.9,077501.jpg1,0.8984777,0.003610071,0.017460434,0.034519937,0.000846362,0.01331196,0.01687038,0.014903201,139,209,108,139
077751.jpg1,64,50,127,50,5b412726-8161-43ac-ae72-55d108155a83,74,male,23.9,0,0.9,077751.jpg1,0.8911673,0.000173431,0.020870088,0.000252796,0.00014041,0.08464575,0.00206232,0.000687926,49,127,64,49
077751.jpg2,112,42,477,42,0e744952-e547-45f5-bea3-4966faf73003,12,female,-8.3,0,7.1,077751.jpg2,0.003445513,2.74099E-05,2.35E-08,0.996514,2.09E-07,1.13688E-05,1.4271E-06,3.82E-09,42,477,112,42
078001.jpg1,65,77,249,77,450c246d-c244-40d8-ba4b-f9684253f555,54,male,-27.4,0,-1.4,078001.jpg1,0.9604748,0.000808315,0.006705469,0.00198522,3.51076E-05,0.007230965,0.02149328,0.001266865,77,248,65,77
078001.jpg2,145,70,328,70,84d9dc49-bd0f-4852-97cd-8a12058833dd,56,male,-41.9,0,0.6,078001.jpg2,0.760920167,0.000187437,2.47271E-05,0.227905154,0.000280399,0.010442645,0.000236525,2.96607E-06,69,329,144,69
078251.jpg1,89,111,211,111,0856f5e8-c46f-4e57-9b79-9f2d5b866688,76,female,-26.1,0,-5.5,078251.jpg1,0.665019453,0.008087279,0.000075028,0.145069,0.003335249,0.17232579,0.003780309,0.002307875,112,211,89,112
078501.jpg1,72,121,393,121,b820109e-0a5c-4c55-b155-25db26d51be9,43,female,-21,0,9,078501.jpg1,0.113531895,0.360868663,0.04936864,0.429774672,0.014657516,0.003736635,0.000582402,0.027479593,123,391,72,123
078501.jpg2,102,118,115,118,3ee616a4-3d32-4f96-aabb-400ea174f3a1,48,male,43.7,0,-14.3,078501.jpg2,0.9321012,0.003796041,0.035090115,0.001028965,0.000794094,0.01611296,0.001868151,0.009208474,121,113,101,121
078751.jpg1,103,59,435,59,62ff8568-78eb-49da-ab4c-d579a5b90523,12,female,39.2,0,-10.1,078751.jpg1,0.211649373,0.7627073,0.000331493,0.020103669,0.002051472,0.002883536,0.000244856,2.83049E-05,59,436,103,59
079001.jpg1,100,132,68,132,73221c1d-8519-4ece-8bf6-3b7c1441b479,82,male,2.4,0,-9.1,079001.jpg1,0.8782783,0.001961792,0.000549987,0.022116013,0.000369964,0.085434176,0.01077236,0.000517369,131,69,101,131
079001.jpg2,94,120,430,120,c3ea547c-ed8d-4ca8-be9f-c965115a1c62,40,female,-6.7,0,-0.3,079001.jpg2,0.5411722,0.024024414,0.000542327,0.295645028,0.031427626,0.085932404,0.012973889,0.008282109,119,431,94,119
079251.jpg1,87,112,287,112,77c1306f-7c44-4c54-820d-43efa7faf481,36,female,1.1,0,-5.5,079251.jpg1,0.4339958,0.014797576,0.00145078,0.38863492,0.008200916,0.107571378,0.028705636,0.016642964,112,287,87,112
079501.jpg1,90,117,217,117,e63bc261-ca12-44a2-b1de-4382ba5c9ae1,53,female,-10.4,0,3.3,079501.jpg1,0.8713714,0.046760082,0.006228307,0.011895488,0.001811269,0.007051017,0.05316505,0.001717407,117,217,91,117
079751.jpg1,95,111,255,111,4ce914b7-2c56-4a82-8144-44fa5bcaabca,74,female,-16.7,0,5.5,079751.jpg1,0.9308721,0.000414262,0.002135302,0.004658408,0.000103118,0.053439554,0.007692577,0.000684721,110,254,94,110
080001.jpg1,91,115,245,115,638906ea-0295-4482-9b94-92bd477b03b2,44,female,-17.2,0,3.3,080001.jpg1,0.4525225,0.015306185,0.01557025,0.462607861,0.000815315,0.000452943,0.04768042,0.005044561,114,245,92,114
080501.jpg1,85,139,164,139,6b5e51f8-40ca-4286-955e-bc7adb7e099c,82,male,8.3,0,-9.1,080501.jpg1,0.943202734,0.022903558,0.004758896,0.00597789,0.00577049,0.01339014,0.002952542,0.001043731,139,164,84,139
080751.jpg1,62,132,207,132,60e1ac87-4f72-469d-891c-166ff304cdd8,84,male,13.6,0,-1.3,080751.jpg1,0.86623466,0.022371836,0.07538314,0.000896798,0.001259899,0.00401152,0.007520775,0.022321392,135,205,59,135
081001.jpg1,101,139,195,139,41288407-2981-4740-a028-eb7547f49a6b,84,male,-1.1,0,-1.7,081001.jpg1,0.90249896,0.031207068,0.01911547,0.00897602,0.000699087,0.016036991,0.010424349,0.011042031,137,196,101,137
081251.jpg1,90,137,194,137,f2783f11-b2b8-4f8a-b933-e6799ebf1857,83,male,8.2,0,-5.5,081251.jpg1,0.6784555,0.055104435,0.165402174,0.004119638,0.000360703,0.002527258,0.04252204,0.051508278,137,194,89,137
081501.jpg1,66,41,168,41,7d7a0a22-cedd-41dd-b0b8-01ef1c75b8e5,84,male,16.7,0,-7.4,081501.jpg1,0.988945544,0.000266745,0.000257541,0.004201459,5.39437E-05,0.004791038,0.001436025,4.77157E-05,41,168,66,41
081501.jpg2,96,29,452,29,b3f6b6ad-c943-4c5f-931c-7ffaf478ad2e,33,female,-45.3,0,11.8,082001.jpg1,0.8488088,0.001755919,0.002219049,0.07928578,0.00041543,0.040189426,0.02554342,0.00178216,111,311,100,111
082001.jpg1,100,109,311,109,91c8fd50-e8c1-4947-820d-5a1b15b4ca52,46,female,29.8,0,-13.7,082251.jpg1,0.843598366,0.003631453,0.004974673,0.004226699,0.000541144,0.134662271,0.006438914,0.001926449,109,324,100,109
082251.jpg1,99,109,324,109,d84373b2-b094-4f4f-a113-8c3e35a4c11d,45,female,32.2,0,-6.5,082751.jpg1,0.229224324,0.433811277,0.001778141,0.21661973,0.02672129,0.03492736,0.011695151,0.045222733,115,292,100,115
082751.jpg1,100,115,292,115,6c1b0240-3906-4b2d-8cc3-380e21644fb4,36,female,4.2,0,-2.5,083001.jpg1,0.059593078,0.368171215,6.58586E-05,0.56918937,0.000441115,0.000317921,0.001339952,0.000881486,115,287,83,115
083001.jpg1,83,114,287,114,8e12e589-a61d-4d77-ab83-75080b68ec0d,44,female,16.1,0,-4.9,083251.jpg1,0.8489569,0.032054424,0.000603985,0.001643255,0.001956877,0.08420438,0.006118628,0.024461538,112,272,111,112
083251.jpg1,111,113,272,113,a4163fb4-0a32-4f27-a718-2cfb4e4fdcbd,58,female,-10.5,0,8.9,083501.jpg1,0.859951,0.005840532,0.012374871,0.047659695,0.002487015,0.028105171,0.033509765,0.010071949,112,251,86,112
083501.jpg1,87,112,251,112,a5b320c2-576a-45e0-8529-c935942520b2,54,female,-3.1,0,-9.1,083751.jpg1,2.06898E-05,0.000139899,1.11E-09,0.999839365,1.69E-08,2.55E-08,5.68E-09,7.68E-09,117,294,81,117
083751.jpg1,81,117,293,117,98156876-b5d9-4e70-8cd1-c95526fd317e,43,female,-3.1,0,-4.5,084001.jpg1,0.9524932,1.5987E-05,0.00522799,7.39657E-05,8.47E-07,0.022368366,0.017100869,0.002718782,49,137,74,49
084001.jpg1,95,49,458,49,2759ee2e-fbf1-4c81-a6d2-de9b3705a416,36,female,-14.9,0,-1.9,084001.jpg2,0.2856495,0.009733292,0.002782681,0.664707541,0.001692609,0.007567554,0.01747269,0.010394111,48,458,96,48
084001.jpg2,76,43,139,43,be1c6c6f-8052-4a92-bbea-b1c99b07b506,64,male,32.2,0,7.3,084251.jpg1,0.939759552,0.009958883,0.000116454,0.021516562,0.000889928,0.014546566,0.012831314,0.000380718,109,271,61,109
084251.jpg1,61,108,271,108,dc849d25-09d6-43be-97d5-8bb02e932948,36,female,6.1,0,-7.1,084501.jpg1,0.456566,0.032480307,0.004131724,0.474104255,0.001280639,0.00258061,0.02001884,0.008837609,116,233,98,116
084501.jpg1,98,115,233,115,a9ba2d99-c3e2-46ce-ab86-81ff33acbed4,47,female,-25.2,0,11.3,084751.jpg1,0.878692031,0.004084525,0.037525643,0.012606166,0.0010298,0.035304666,0.025882905,0.004874249,77,171,69,77
084751.jpg1,70,75,173,75,2d4fcbc9-6579-4c20-8b91-57a2a1cccf7b,66,male,-11.4,0,-9.3,084751.jpg2,0.922241,0.029341169,0.002296922,0.034594078,0.002231734,0.009019535,0.000147931,0.000127682,66,352,124,66
084751.jpg2,122,67,351,67,36c20f84-be64-46a3-9366-2cdfd254429c,50,male,-47.9,0,11.6,085001.jpg1,0.77053833,0.059177704,0.001239492,0.146303311,0.004096628,0.003990586,0.008611237,0.006042749,120,258,75,120
085001.jpg1,76,118,259,118,b7598c2f-2250-44ce-aff0-3dde4a4c98d7,52,female,14.8,0,-4.4,085501.jpg1,0.9636811,0.015659088,0.003608242,0.000850673,0.000297634,0.003198421,0.005337948,0.007366882,137,77,66,137
085501.jpg1,66,138,77,138,b01228f5-cd45-4bda-813a-9c05891b19da,82,male,-4,0,-0.5,085501.jpg2,0.950790644,0.019218866,0.000967708,0.016099718,0.002353919,0.010172516,0.000279113,0.000117516,97,379,110,97
085501.jpg2,109,99,379,99,1075339c-41a1-4cb3-9455-37bfe11bc774,48,male,-51.4,0,22.7,085751.jpg1,0.9629056,0.009626594,0.001321381,0.002247792,0.001152494,0.013274885,0.008118544,0.001352742,141,183,79,141
085751.jpg1,80,138,184,138,304695af-83bb-429b-b9fb-ee46e198c713,86,male,11.4,0,-7.3,086001.jpg1,0.8392853,0.006026322,0.035911504,0.003166745,0.001592248,0.0262502,0.027560419,0.060207248,156,226,75,156
086001.jpg1,75,155,227,155,f91a2ef5-a7a2-403b-9bdd-eaa5219523fe,78,male,-4,0,3.1,086251.jpg1,0.796446443,0.02473721,0.057779074,0.007056891,0.000814233,0.012789742,0.006169234,0.094207175,156,178,75,156
086251.jpg1,74,157,178,157,fab27da8-ca4e-440f-a212-d508af05b81a,82,male,-3.3,0,-8.8,086501.jpg1,0.8697393,0.048259325,0.026785487,0.006111722,0.002177949,0.005825437,0.013804302,0.027296467,161,196,68,161
086501.jpg1,69,159,198,159,ee907871-108c-4f89-867a-23de8c41b684,82,male,-4,0,-2.1,086751.jpg1,0.963994145,0.008763708,0.009079797,0.007611965,9.15739E-05,0.000977934,0.004651663,0.004829202,157,194,54,157
086751.jpg1,54,160,193,160,6fcde1a6-0b58-42b4-9160-e0437cb60f41,76,male,-2.7,0,-0.4,087001.jpg1,0.06870795,0.001173136,2.47226E-05,0.9189954,0.000156954,0.009779082,0.001001881,0.000160897,58,497,107,58
087001.jpg1,107,58,497,58,d619cedb-f92d-4e33-aa93-1876d5ae0ac5,34,female,-16.6,0,7.1,087251.jpg1,0.6278718,0.003477432,0.001809528,0.309235215,0.000508172,0.021500314,0.02006771,0.015529812,119,241,110,119
087251.jpg1,112,116,241,116,d9089d4c-f784-46eb-aab7-361a938c3832,54,female,-19.7,0,7.7,087501.jpg1,0.835912,0.034910474,0.052729685,0.002631112,0.000569368,0.003419503,0.050800838,0.019027019,66,412,108,66
087501.jpg1,108,68,411,68,d7ed4395-87d0-43c8-ad6e-be39a5761c7d,41,female,29.7,0,0.7,087751.jpg1,0.691997647,0.017932508,0.007010246,0.260947436,0.003008253,0.006577545,0.005375793,0.007150569,113,205,105,113
087751.jpg1,104,114,204,114,49852ee3-dc06-455d-a937-97a122ead644,41,female,-42.6,0,14.6,088001.jpg1,0.868776,0.071932115,0.001935529,0.000941219,0.002026996,0.047528945,0.002506971,0.004352188,130,230,100,130
088001.jpg1,101,129,231,129,83bdbd27-8a38-492c-9ae3-fa1590a4d6f1,46,female,-13.1,0,2.1,088251.jpg1,0.572537243,0.03129003,0.002211168,0.343354344,0.002621299,0.007115922,0.03938672,0.001483266,128,237,91,128
088251.jpg1,92,127,237,127,822cb758-3892-4431-b871-ef0cbdfe3327,58,female,-20.5,0,0.3,088501.jpg1,0.9835848,0.000323559,0.001126654,0.004390125,8.03754E-05,0.007311131,0.003039652,0.000143699,134,334,79,134
088501.jpg1,78,134,334,134,fd971016-5343-43bd-9b23-833b295c30f2,77,male,20.7,0,3.5,089001.jpg1,0.837510467,0.000700784,0.016133692,0.00279763,0.000396121,0.129348084,0.003410677,0.00970256,134,214,97,134
089001.jpg1,96,137,213,137,c1965df3-38a5-4678-a508-9a994a6f1f68,82,male,4.5,0,-12,089251.jpg1,0.983340442,1.3989E-05,0.000876731,0.000364519,3.14058E-06,0.015362423,3.23361E-05,6.42513E-06,37,99,49,37
089251.jpg1,50,37,99,37,786c1445-0d82-4789-afc2-02745dbebf6d,44,male,-14.5,0,-4,089501.jpg1,0.681328,0.01537732,0.038048673,0.221278578,0.000969707,0.000833524,0.032415215,0.009748977,115,265,77,115
089251.jpg2,50,32,246,32,a09b45d4-3401-415d-aac0-015911a6edbb,37,female,2.2,0,-6.5,089751.jpg1,0.5464575,0.000967589,0.003513686,0.013469989,0.00951103,0.347896546,0.015886018,0.06229761,120,299,99,120
089501.jpg1,76,116,265,116,41f7b2c2-f89a-42fa-a1ac-61d829482a9d,36,female,2.6,0,-8.3,090001.jpg1,0.8153706,0.023663588,0.030454824,0.001133637,0.00195566,0.09789594,0.005465646,0.024060108,137,185,96,137
089751.jpg1,100,118,299,118,f6230378-74dc-486f-b2ee-8c8fe3f9231e,40,female,18.3,0,15.9,090251.jpg1,0.9919904,5.47772E-05,1.65533E-05,0.003203737,2.76628E-06,0.001482735,0.003224175,2.48613E-05,50,447,109,50
090001.jpg1,97,135,185,135,f84b88e9-0290-4417-a1e7-ba1a4ae9e78a,84,male,8.2,0,-8.7,090501.jpg1,0.975848436,0.006431947,0.00725613,0.003214034,0.000249005,0.002609012,0.002874006,0.001517438,137,200,85,137
090251.jpg1,110,50,447,50,40503b57-1b46-4613-a435-3b5cd1b23dea,44,female,-19.5,0,12.9,090751.jpg1,0.565629,0.035812113,0.2427581,0.06223993,0.001049812,0.01663164,0.004927339,0.070952095,134,206,98,134
090501.jpg1,86,134,202,134,23d811c2-5867-4d88-829f-c0c5fb201597,82,male,17.5,0,-2,091001.jpg1,0.802211344,0.140026331,0.04319217,0.00092166,0.000579631,0.00303078,0.00431184,0.005726244,136,201,80,136
090751.jpg1,98,132,208,132,58fca30c-b3f7-438a-9509-a3cab3083a94,79,male,20.7,0,-12,091251.jpg1,0.5121294,0.170713469,0.196743712,0.007060003,0.014937989,0.03159876,0.006019892,0.060796723,136,198,90,136
091001.jpg1,79,136,200,136,fb95fa11-cfe1-488c-8692-8e5284e57718,76,male,-1.1,0,-0.5,091501.jpg1,0.977247536,0.003160138,0.005008907,0.004736082,0.000126968,0.001854928,0.006950863,0.000914557,137,181,98,137
091251.jpg1,90,136,198,136,dd6c9dc6-4817-4126-b81a-4997c2941513,82,male,-1,0,-5.5,091751.jpg1,0.9748434,0.001152118,0.00316674,0.012772652,0.001800431,0.004375284,0.001762822,0.000126585,133,195,89,133
091501.jpg1,99,135,182,135,4dc4bfb1-4dd3-4342-9c34-6f5a7a30a8be,81,male,24.5,0,-6.6,092001.jpg1,0.5151712,0.444467545,0.016885819,0.004241276,0.001228235,0.001062091,0.002291967,0.014651918,150,175,62,150
091751.jpg1,90,132,195,132,7da4b700-8a39-4ef1-b975-b06006066968,82,male,18.9,0,-9,092251.jpg1,0.251184642,0.67460227,0.059183233,0.00048071,0.007788683,0.000109806,0.000126576,0.006524062,151,178,54,151
092001.jpg1,61,151,174,151,c44babf2-8dd7-47b2-8379-65f78e638eb7,82,male,17.5,0,-8.2,092501.jpg1,0.66971,0.237683013,0.06546027,0.0010971,0.004414603,0.009707048,0.005273132,0.006654869,156,170,103,156
092251.jpg1,54,151,178,151,37dc7bb6-0407-499a-95ed-a09b59780299,69,male,18.8,0,-8.1,093751.jpg1,0.8973563,8.27158E-05,0.002931827,0.06972437,0.000112851,0.004067753,0.024518684,0.001205503,120,258,90,120
092501.jpg1,103,154,172,154,1037bd92-42de-409a-b67d-3fb3aa5866f3,82,male,18.1,0,-7.7,094001.jpg1,0.26757285,0.044353798,0.000284231,0.6404428,0.00119814,0.002308843,0.038835485,0.005003846,73,272,63,73
093501.jpg1,33,30,325,30,c9d84e7b-4493-44f7-af07-a1ef4e1e7068,27,female,-8.9,0,0.4,094251.jpg1,0.270287722,0.003826758,5.73067E-05,0.711408,1.14824E-05,0.000657409,0.013465358,0.000285916,107,226,92,107
093751.jpg1,90,120,258,120,e3af7dde-e82f-4a82-a5f6-e711dc8a9932,30,female,-4.3,0,10.4,094501.jpg1,0.206078067,0.001145327,0.000507998,0.7809584,2.85593E-05,0.001593797,0.008731692,0.000956168,38,430,74,38
094001.jpg1,64,72,273,72,ff092975-1efe-4292-82ae-fd17635d48f2,36,female,-9,0,2.9,094751.jpg1,0.541238964,0.002109178,0.002345198,0.408177465,0.000139061,0.004081778,0.039560463,0.00234789,84,281,90,84
094251.jpg1,91,108,226,108,15742fab-4123-4390-9c74-e1584a02c320,43,female,-24.1,0,4.5,095001.jpg1,0.8811234,0.0057834,0.07594639,0.00249648,0.002179667,0.024901329,0.002792448,0.004776875,39,186,64,39
094501.jpg1,75,37,430,37,46967ca2-da92-423c-8853-908a77d3ac7a,36,female,-0.7,0,-1.1,095251.jpg1,0.889971256,0.00027991,0.000147481,0.09627211,2.15987E-05,0.004719899,0.00849095,9.68062E-05,46,226,59,46
094501.jpg2,64,36,224,36,bc5a384a-f092-45d0-ace8-b51d8fa17a31,27,female,48.3,0,-22.3,095501.jpg1,0.153576821,0.027490884,0.000191698,0.8076496,0.000485804,0.002663229,0.007021834,0.000920115,119,257,113,119
094751.jpg1,91,84,281,84,608d64ba-0664-4067-a34c-f64c38500d36,45,female,-17.2,0,2.2,096001.jpg1,0.7432653,0.005681068,0.000598792,0.003701207,0.000281392,0.012571911,0.23198925,0.001911134,108,241,76,108
095001.jpg1,63,40,186,40,d48811ba-5e2a-4bd0-a985-f4366940ebf2,56,male,45.2,0,-7.9,096251.jpg1,0.4875949,0.009470373,0.00256609,0.463071585,0.001913824,0.01655954,0.012800822,0.006022859,120,240,111,120
095001.jpg2,75,34,345,34,0c5e5b76-5b41-4cc3-aecb-6e32866c75ab,36,female,-45.4,0,5.4,096501.jpg1,0.9401882,0.000177653,0.000235631,0.006418495,4.02019E-05,0.045779336,0.007002007,0.000158437,47,158,72,47
095251.jpg1,59,45,227,45,df7cd086-8426-447e-a9c2-15b280824c66,28,male,14.9,0,-7.4,096501.jpg2,0.163849771,0.002923348,0.000942972,0.791155,0.000560622,0.000740676,0.03278999,0.007037624,46,413,80,46
095501.jpg1,113,119,257,119,b872f73b-a802-4557-b667-c6eb2c5dac3d,43,female,-4.7,0,-0.5,097251.jpg1,0.6745737,0.2479846,0.022060234,0.011064046,0.005146899,0.010449207,0.01259276,0.016128535,111,345,113,111
095751.jpg1,51,31,198,31,334e2d4e-f49b-4165-9e7d-0dfb52b9cd2d,56,male,39.3,0,-6.5,097501.jpg1,0.699642956,0.05294798,0.105500266,0.031363282,0.007356376,0.03478356,0.014746557,0.053659037,134,90,92,134
095751.jpg2,62,30,88,30,e6f32a93-01f5-40f2-9257-3704722cf940,47,male,41.5,0,13,097501.jpg2,0.2711079,0.198297426,0.193613276,0.105135791,0.033460505,0.069393896,0.012864252,0.116126932,113,380,79,113
095751.jpg3,49,28,459,28,36f31b6f-cf3b-459f-bb4e-7937df3fe202,46,male,-19.9,0,2.3,097751.jpg1,0.9015861,0.000423252,0.001735593,0.002380119,0.000155855,0.074454665,0.013410898,0.00585351,127,145,106,127
095751.jpg4,50,27,551,27,08c9488f-6251-48e3-83fe-e34cdd053c1f,73,male,5.2,0,-1.1,097751.jpg2,0.3780945,0.176283062,0.031363398,0.170312628,0.027756913,0.15542385,0.013392472,0.047373172,105,349,96,105
095751.jpg5,79,26,343,26,9006d7a7-cfbd-459e-a420-30fe06610eeb,12,female,44.1,0,-5,098001.jpg1,0.5048296,0.042665515,0.004849466,0.400719434,0.000842899,0.002553033,0.016764525,0.026775535,82,477,82,82
096001.jpg1,77,108,241,108,3e14f599-b83f-40be-8b9c-d204b3e0002b,43,female,8.4,0,-16.4,098251.jpg1,0.5096318,0.07838529,0.007007417,0.367853731,0.000964019,0.002184978,0.012976847,0.020995915,83,475,81,83
096251.jpg1,112,118,242,118,6b4a6654-80dd-4b8f-8be3-5ade3395ce9b,42,female,-16.3,0,8.4,098501.jpg1,0.5376309,0.040846463,0.00444678,0.377649367,0.000866688,0.003102628,0.018167665,0.01728951,82,477,82,82
096501.jpg1,80,47,412,47,f57119b8-1d43-4165-978e-b229e2722af5,30,female,-20,0,0.2,098751.jpg1,0.4983341,0.030076817,0.003488807,0.436738729,0.000338959,0.001422272,0.0145895,0.015010804,82,477,82,82
096501.jpg2,72,46,159,46,e2282e4d-3d4f-4c09-a9ef-d11cb6335a89,27,male,-1,0,-16.3,099751.jpg1,0.7599271,0.000221171,0.057432998,0.004414824,0.000184799,0.117576785,0.054647215,0.005595132,45,247,96,45
097251.jpg1,113,111,345,111,d06bb509-fc20-4a6f-a3b9-ccfda624c610,36,female,-31.7,0,0.8,100001.jpg1,0.9975514,2.53199E-05,0.000364288,0.000760177,4.08E-07,0.00129318,4.18101E-06,1.09219E-06,50,218,116,50
097501.jpg1,92,135,89,135,50f9290f-18c1-49c0-937c-e8cff7f1860b,81,male,4.3,0,-0.6,100501.jpg1,0.545960963,0.000564687,4.76146E-05,0.4414737,0.000114083,0.002595537,0.00918546,5.79442E-05,118,303,92,118
097501.jpg2,78,115,378,115,91b5d2e4-1660-4ca9-ba27-a2d0b2ba9653,36,female,-27,0,11.4,100751.jpg1,0.7609279,0.00594414,0.014547632,0.018329838,0.007365656,0.14196448,0.022023134,0.0288972,117,311,106,117
097751.jpg1,104,131,143,131,267d248e-aabb-4e0f-91ce-4801b69047b2,86,male,6.4,0,-0.1,101001.jpg1,0.919885039,0.004334836,0.0197296,0.013024249,0.000997942,0.012454164,0.025616532,0.003957625,139,281,94,139
097751.jpg2,96,104,349,104,8e2e94dd-de85-4e46-b426-474356585065,41,female,-38.6,0,9.7,101251.jpg1,0.6156811,0.26051572,0.00206654,0.03737931,0.010927054,0.018368505,0.051667288,0.003394438,141,291,105,141
