_id,ID,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height,id,Who?
193501.jpg1,193501.jpg,0.785827637,0.002184311,0.087825276,0.048051637,0.000987508,0.022305803,0.020543505,0.032274313,152,43,102,152,193501.jpg1,male
193501.jpg2,193501.jpg,0.5052817,0.000133735,4.15E-05,0.489375383,2.80E-05,0.002977173,0.002091529,7.09E-05,110,373,100,110,193501.jpg7,male
193751.jpg1,193751.jpg,0.973361731,0.007800287,0.002673451,0.005468412,0.002452333,0.00625522,0.00161852,0.000370022,155,95,79,155,193751.jpg2,male
193751.jpg2,193751.jpg,0.906045,0.003971474,0.000153818,0.07657572,0.001170348,0.010979006,0.001065177,3.94E-05,105,374,101,105,193751.jpg7,female
194001.jpg1,194001.jpg,0.956059039,0.003139112,0.005010726,0.030247262,6.26E-05,0.001316796,0.0031108,0.001053653,154,175,86,154,194001.jpg4,#N/A
194251.jpg1,194251.jpg,0.6011463,0.052766915,0.2646367,0.001382603,0.006216843,0.014631813,0.009979467,0.049239412,153,167,73,153,194251.jpg3,male
194501.jpg1,194501.jpg,0.721882,0.124327362,0.07180681,0.000800686,0.00818445,0.06430371,0.001948008,0.006746993,67,150,66,67,194501.jpg3,male
194501.jpg2,194501.jpg,0.439494252,0.000598571,8.34E-05,0.555503368,3.15E-05,0.003389315,0.000666459,0.000233047,54,480,155,54,194501.jpg10,female
194751.jpg1,194751.jpg,0.283451617,0.006624421,0.457031637,0.139078051,0.002428918,0.004126866,0.022380332,0.08487818,150,163,101,150,194751.jpg3,male
195001.jpg1,195001.jpg,0.7200754,0.179579467,0.024705451,0.006936765,0.011116997,0.04430269,0.004767601,0.008515588,155,179,71,155,195001.jpg4,male
195251.jpg1,195251.jpg,0.8658091,0.003242149,0.07399152,0.014652816,0.00124784,0.00870667,0.017839422,0.014510487,153,165,99,153,195251.jpg3,male
195501.jpg1,195501.jpg,0.4830848,0.200088486,0.230796009,0.004507331,0.007912264,0.004045176,0.017716318,0.051849604,151,209,92,151,195501.jpg4,male
195751.jpg1,195751.jpg,0.206314892,0.001331001,0.480028063,0.044656016,0.012767141,0.009232531,0.157142416,0.08852793,153,236,100,153,195751.jpg5,male
196001.jpg1,196001.jpg,0.876989365,0.01097938,0.08940523,0.003289736,0.001450536,0.007626089,0.004482809,0.005776828,142,258,123,142,196001.jpg5,male
196251.jpg1,196251.jpg,0.916545033,0.00775172,0.01272924,0.005425266,0.000761737,0.03410194,0.020047555,0.002637483,152,254,102,152,196251.jpg5,male
196751.jpg1,196751.jpg,0.539675951,0.003766636,0.000118703,0.432441264,0.000261656,0.01633522,0.007256304,0.000144294,132,304,93,132,196751.jpg6,female
197001.jpg1,197001.jpg,0.5096416,0.06779637,0.001192668,0.404123366,0.000666271,0.006057308,0.009114063,0.001408364,140,251,103,140,197001.jpg5,female
197251.jpg1,197251.jpg,0.172771767,0.026678983,0.000196653,0.7635264,0.001493284,0.028012471,0.0061301,0.001190349,131,232,121,131,197251.jpg5,female
197501.jpg1,197501.jpg,0.6240981,0.013626135,0.007107576,0.145147845,0.005728892,0.113933012,0.028566876,0.061791547,138,242,93,138,197501.jpg5,female
197751.jpg1,197751.jpg,0.50899595,0.002798115,0.000101491,0.4830133,0.000116783,0.000922709,0.003918969,0.00013271,140,290,115,140,197751.jpg6,female
198001.jpg1,198001.jpg,0.948919237,0.00052869,0.000339522,0.001561895,0.000104351,0.0433108,0.004193423,0.001042111,132,397,115,132,198001.jpg8,female
198001.jpg2,198001.jpg,0.812121749,0.005051931,0.163845226,0.000119258,0.00064149,0.00500973,0.002751102,0.010459492,109,201,106,109,198001.jpg4,male
198251.jpg1,198251.jpg,0.2245764,1.85E-05,0.00586489,0.049374543,3.39E-05,0.009252745,0.70906055,0.001818488,118,156,108,118,198251.jpg3,male
198251.jpg2,198251.jpg,0.655092239,0.166533142,0.011903829,0.130300269,0.007931119,0.011703696,0.006285854,0.010249849,110,434,82,110,198251.jpg9,female
198501.jpg1,198501.jpg,0.189338133,0.7929685,0.000125807,0.015956182,6.65E-05,0.000147566,0.00112388,0.000273409,106,315,95,106,198501.jpg6,female
198751.jpg1,198751.jpg,0.4883425,0.2309864,0.004589553,0.003818013,0.175892174,0.09172193,0.003183219,0.001466225,172,378,130,172,198751.jpg8,male
199001.jpg1,199001.jpg,0.632970154,0.1525797,0.00751184,0.002126963,0.109208331,0.09286272,0.001761714,0.0009786,173,379,130,173,199001.jpg8,male
199251.jpg1,199251.jpg,0.403412461,0.4720181,0.009967248,0.001639517,0.088275164,0.019240556,0.004133014,0.001313942,176,376,128,176,199251.jpg8,#N/A
199501.jpg1,199501.jpg,0.8557674,0.012289309,0.0997141,0.000699759,0.000665294,0.007477317,0.015284173,0.008102606,104,194,106,104,199501.jpg4,male
199501.jpg2,199501.jpg,0.980348945,7.22E-05,7.45E-05,0.004108927,4.58E-06,0.015104146,0.000281493,5.19E-06,84,397,136,84,199501.jpg8,female
199751.jpg1,199751.jpg,0.8780635,0.010510366,0.011980811,0.001149934,0.004006018,0.0558199,0.011924638,0.026544822,110,220,103,110,199751.jpg4,male
200001.jpg1,200001.jpg,0.979756832,0.002115529,0.003679958,0.002406008,5.66E-05,0.006699251,0.002859528,0.002426276,110,235,84,110,200001.jpg5,male
200251.jpg1,200251.jpg,0.7238145,0.009904151,0.1760267,0.001837769,0.000258176,0.004557763,0.035637863,0.047963075,112,242,97,112,200251.jpg5,male
200501.jpg1,200501.jpg,0.29762888,0.104252927,0.5493762,0.008410743,0.001038607,0.001016916,0.001735084,0.036540665,109,192,97,109,200501.jpg4,male
200751.jpg1,200751.jpg,0.936851561,0.019300114,0.025974857,0.000504899,0.000668193,0.002302289,0.007777631,0.006620446,112,254,77,112,200751.jpg5,male
201001.jpg1,201001.jpg,0.7974049,0.005014007,0.009581861,0.000894193,0.000914928,0.09260778,0.010393109,0.08318926,112,214,101,112,201001.jpg4,male
201251.jpg1,201251.jpg,0.215425119,0.012083338,0.6982843,0.003156913,0.000193202,0.000865545,0.010510688,0.059480865,131,253,97,131,201251.jpg5,male
201501.jpg1,201501.jpg,0.8155108,0.007367982,0.1204497,0.001152007,0.000430955,0.010130078,0.017559683,0.027398804,129,222,89,129,201501.jpg4,male
201751.jpg1,201751.jpg,0.002868678,3.31E-05,1.50E-05,0.9925008,0.00028821,0.004250871,2.38E-05,1.96E-05,52,455,36,52,201751.jpg9,female
203751.jpg1,203751.jpg,0.159197345,0.000176108,8.24E-07,0.837827265,2.82E-06,0.000284032,0.002509771,1.82E-06,116,299,125,116,203751.jpg6,female
204001.jpg1,204001.jpg,0.993113,0.002327385,1.59E-05,3.53E-05,2.43E-06,0.000155965,0.004344307,5.68E-06,143,209,93,143,204001.jpg4,male
204501.jpg1,204501.jpg,0.398813665,0.00091847,6.39E-05,0.581797063,0.000143467,0.003846672,0.014086493,0.000330227,125,298,90,125,204501.jpg6,female
204751.jpg1,204751.jpg,0.664516747,0.023410939,0.003084772,0.266389221,0.000290256,0.002874495,0.03556527,0.003868333,129,262,99,129,204751.jpg5,female
205001.jpg1,205001.jpg,0.03618714,0.428585917,7.58E-06,0.5346233,0.00021973,4.61E-05,7.81E-05,0.000252116,132,276,90,132,205001.jpg6,female
205251.jpg1,205251.jpg,0.2970589,0.014234113,3.28E-05,0.6764825,0.002597743,0.006497099,0.002788955,0.000307935,132,267,98,132,205251.jpg5,female
205501.jpg1,205501.jpg,0.201364115,0.277819932,0.0007207,0.5072137,0.003377119,0.002515962,0.001027365,0.005961063,129,268,72,129,205501.jpg5,female
205751.jpg1,205751.jpg,0.5677592,0.123943508,0.003982159,0.269221663,0.004652119,0.012475875,0.011589756,0.006375713,130,284,92,130,205751.jpg6,female
206001.jpg1,206001.jpg,0.9480055,0.000742704,0.001380502,0.006468807,1.26E-05,0.000417407,0.04231351,0.00065896,132,290,103,132,206001.jpg6,female
206251.jpg1,206251.jpg,0.229937375,0.101872489,0.000185601,0.6617357,0.000669036,0.001248975,0.002661846,0.001688966,127,338,102,127,206251.jpg7,female
206501.jpg1,206501.jpg,0.982763,0.000201829,0.011738824,0.000630566,1.03E-05,0.001344979,0.00244229,0.000868251,151,86,72,151,206501.jpg2,male
206501.jpg2,206501.jpg,0.721621156,0.032801773,0.000192884,0.145872086,0.000714966,0.015500254,0.07979216,0.003504736,126,427,119,126,206501.jpg9,female
206751.jpg1,206751.jpg,0.466528535,4.08E-05,0.08561878,0.025105922,7.97E-05,0.08013173,0.3321083,0.010386212,139,82,114,139,206751.jpg2,male
206751.jpg2,206751.jpg,0.461981416,0.5069119,0.000595447,0.000928237,0.013117921,0.013576576,0.002697074,0.000191428,130,465,94,130,206751.jpg9,female
207001.jpg1,207001.jpg,0.420829058,0.002707896,0.001631955,0.537652433,0.000944995,0.003553174,0.030026533,0.002653951,134,292,106,134,207001.jpg6,female
207251.jpg1,207251.jpg,0.916526,0.011554328,0.019377984,0.004302308,0.000429602,0.00624142,0.039190248,0.002378064,134,312,93,134,207251.jpg6,female
207751.jpg1,207751.jpg,0.7195303,0.10540694,0.108896554,0.005711498,0.004637228,0.010357615,0.014838239,0.030621622,153,240,78,153,207751.jpg5,male
208001.jpg1,208001.jpg,0.869652033,0.000929973,0.00327199,0.09539429,6.20E-05,0.021182291,0.007077459,0.002429934,151,136,113,151,208001.jpg3,male
208251.jpg1,208251.jpg,0.78489697,0.02823268,0.1358015,0.000165813,0.005928517,0.035477664,0.004299076,0.005197762,152,277,64,152,208251.jpg6,male
208501.jpg1,208501.jpg,0.961422741,0.000542364,0.02828747,0.000141278,4.25E-06,0.004100138,0.004914322,0.000587408,153,262,101,153,208501.jpg5,male
208751.jpg1,208751.jpg,0.000135662,2.44E-05,1.10E-07,0.999753952,5.66E-07,8.51E-05,1.54E-07,8.46E-08,78,422,160,78,208751.jpg8,female
209001.jpg1,209001.jpg,0.9392623,0.012625434,0.004668516,0.005819722,0.006330202,0.021761807,0.003830976,0.00570106,152,207,87,152,209001.jpg4,male
209251.jpg1,209251.jpg,0.618996143,0.013997026,0.289023817,0.001847291,0.000525487,0.016932398,0.020034887,0.03864294,155,261,92,155,209251.jpg5,male
209501.jpg1,209501.jpg,0.9177134,0.005586096,0.002437907,0.029365342,0.006026523,0.036209557,0.002309567,0.000351584,151,280,67,151,209501.jpg6,male
209751.jpg1,209751.jpg,0.9303903,0.008993364,0.049198728,0.000845856,0.000255295,0.002375176,0.005006401,0.002934893,150,214,110,150,209751.jpg4,male
210001.jpg1,210001.jpg,0.250167072,0.373518616,0.313676268,0.000154416,9.71E-05,0.000678758,0.008599637,0.05310813,191,152,90,191,210001.jpg3,male
210251.jpg1,210251.jpg,0.613420367,0.087977454,0.2760718,0.001066712,0.001048759,0.001536921,0.006768854,0.012109163,187,221,61,187,210251.jpg4,male
210501.jpg1,210501.jpg,0.8804636,0.049836297,0.044244655,0.002615018,0.003150228,0.009328426,0.006535959,0.003825798,186,205,131,186,210501.jpg4,male
210751.jpg1,210751.jpg,0.767331,0.004251132,0.002888607,0.21503517,0.001301015,0.002985579,0.005016835,0.001190636,189,207,60,189,210751.jpg4,male
211001.jpg1,211001.jpg,0.229881644,0.011578897,0.4369076,0.01729481,0.078374125,0.069268554,0.020236194,0.136458188,180,203,98,180,211001.jpg4,male
211501.jpg1,211501.jpg,0.361604124,0.001803879,6.69E-05,0.618232131,0.000593606,0.004811161,0.0127227,0.000165541,128,292,85,128,211501.jpg6,female
211751.jpg1,211751.jpg,0.245357141,0.001323847,4.52E-06,0.7497868,5.71E-05,0.00149142,0.001969159,1.00E-05,128,294,89,128,211751.jpg6,female
212001.jpg1,212001.jpg,0.383989275,0.4314414,0.006405661,0.165230811,0.000743247,0.003919677,0.00353843,0.004731511,151,226,103,151,212001.jpg5,female
212251.jpg1,212251.jpg,0.243410945,0.000922375,0.000163817,0.7134024,9.11E-05,0.000836422,0.039091058,0.002081893,158,225,108,158,212251.jpg5,female
212501.jpg1,212501.jpg,0.548687041,0.439913481,0.000211071,0.007794883,0.000119282,0.001152597,0.001148021,0.000973659,158,211,139,158,212501.jpg4,female
212751.jpg1,212751.jpg,0.7917843,0.01020585,0.000577431,0.174139887,0.000380705,0.013443859,0.008974512,0.000493478,153,269,120,153,212751.jpg5,female
213001.jpg1,213001.jpg,0.6501759,0.1263172,0.007347517,0.026330544,0.04889624,0.120146587,0.007159503,0.013626472,158,320,118,158,213001.jpg6,female
213251.jpg1,213251.jpg,0.5013332,0.421397358,0.020303935,0.013567335,0.001955019,0.00306817,0.008898864,0.029476142,159,303,99,159,213251.jpg6,female
213501.jpg1,213501.jpg,0.8456244,0.04992761,0.003300874,0.06546146,0.001416788,0.017255327,0.011733011,0.00528052,153,286,105,153,213501.jpg6,female
213751.jpg1,213751.jpg,0.3223707,0.001215175,0.000744981,0.5832032,0.000153239,0.003325176,0.07864748,0.010340023,156,242,102,156,213751.jpg5,female
214001.jpg1,214001.jpg,0.8256659,0.004770246,0.002881597,0.008657129,0.001657362,0.134441167,0.011802734,0.010123865,156,271,102,156,214001.jpg5,female
214251.jpg1,214251.jpg,0.691027045,0.100509569,0.017499356,0.001993581,0.001638559,0.013547069,0.117319472,0.056465346,145,269,96,145,214251.jpg5,female
214501.jpg1,214501.jpg,0.7614847,0.002961416,0.005033073,0.08876059,0.000832458,0.04136957,0.06458019,0.03497805,151,251,129,151,214501.jpg5,female
214751.jpg1,214751.jpg,0.46077314,0.03663582,0.006507629,0.438336432,0.003683518,0.007932071,0.031658072,0.014473319,159,248,88,159,214751.jpg5,female
215001.jpg1,215001.jpg,0.950483,0.005069237,0.00490545,0.00821893,0.000299098,0.013445862,0.015385384,0.002193041,155,258,101,155,215001.jpg5,female
215251.jpg1,215251.jpg,0.733737767,0.149737954,0.012750176,0.072173245,0.001538516,0.00833006,0.013371082,0.008361219,148,249,80,148,215251.jpg5,female
215751.jpg1,215751.jpg,0.070157394,0.000181703,4.01E-05,0.803278,0.006463365,0.112197936,0.007202804,0.000478666,160,297,140,160,215751.jpg6,female
216001.jpg1,216001.jpg,5.74E-08,2.76E-08,1.09E-15,0.99999994,3.41E-15,3.23E-14,1.39E-11,7.13E-14,136,438,86,136,216001.jpg9,female
216251.jpg1,216251.jpg,0.840362251,0.000229425,0.00041317,0.102135815,4.51E-05,0.038323365,0.017048743,0.00144213,149,97,122,149,216251.jpg2,male
216251.jpg2,216251.jpg,0.9454976,0.004442624,0.000528621,0.003940807,0.000743684,0.031739485,0.012814669,0.00029255,120,473,91,120,216251.jpg9,#N/A
216501.jpg1,216501.jpg,0.865727,0.001177432,0.004927719,0.017490568,6.04E-05,0.002794717,0.106850781,0.000971343,155,112,101,155,216501.jpg2,male
216501.jpg2,216501.jpg,0.9001663,0.00029624,0.000852611,0.052298613,0.000421714,0.026988188,0.018596994,0.000379358,120,391,90,120,216501.jpg8,female
216751.jpg1,216751.jpg,0.556929231,0.03614859,0.3142545,0.00212761,0.008218816,0.002083116,0.010819319,0.069418825,157,95,75,157,216751.jpg2,male
216751.jpg2,216751.jpg,0.9811267,0.003659328,0.000347719,0.009400232,0.00053256,0.004024064,0.000742495,0.000166853,103,402,82,103,216751.jpg8,female
217001.jpg1,217001.jpg,0.954923749,0.002207346,0.015003128,0.000534691,0.000367829,0.024478985,0.001785141,0.000699145,123,162,88,123,217001.jpg3,#N/A
217001.jpg2,217001.jpg,5.11E-15,7.02E-19,1.20E-18,1,1.07E-17,1.45E-10,8.17E-24,4.03E-17,99,391,90,99,217001.jpg8,female
217251.jpg1,217251.jpg,0.03150714,1.82E-06,3.08E-08,0.9682866,3.64E-09,1.04E-07,0.000204306,4.93E-09,104,422,147,104,217251.jpg8,female
217751.jpg1,217751.jpg,0.133797139,0.011423922,0.000528761,0.829092562,0.000628395,0.014055324,0.009875744,0.00059814,110,285,85,110,217751.jpg6,female
218001.jpg1,218001.jpg,0.259140968,0.01973533,0.001114483,0.674037158,0.002850192,0.007736505,0.02072569,0.014659704,117,297,88,117,218001.jpg6,female
218251.jpg1,218251.jpg,0.009847499,0.2040098,3.81E-07,0.786114335,2.00E-05,1.17E-06,4.91E-06,1.90E-06,124,261,77,124,218251.jpg5,female
218501.jpg1,218501.jpg,0.844635069,0.013416686,0.008616061,0.088046655,0.001814813,0.017097719,0.019949494,0.006423518,113,291,78,113,218501.jpg6,female
218751.jpg1,218751.jpg,0.000165206,1.36E-07,4.19E-10,0.999832451,5.59E-10,8.83E-10,2.19E-06,2.15E-08,117,256,78,117,218751.jpg5,female
219001.jpg1,219001.jpg,0.9251217,0.00010023,0.001274867,0.000188647,9.98E-06,0.005215634,0.06767738,0.000411528,118,258,88,118,219001.jpg5,female
219251.jpg1,219251.jpg,0.05179458,0.007904923,0.000187467,0.417102784,0.06003746,0.4583176,0.000666394,0.003988777,120,250,74,120,219251.jpg5,female
219501.jpg1,219501.jpg,0.527414858,0.003832757,0.001090901,0.31113857,0.008811041,0.127757519,0.014581874,0.005372471,121,240,79,121,219501.jpg5,female
219751.jpg1,219751.jpg,0.8704807,0.039990436,0.039413232,0.008756078,0.001681922,0.007206655,0.013790228,0.018680736,178,178,81,178,219751.jpg4,male
220001.jpg1,220001.jpg,0.442223,0.001210216,0.453402638,0.00512292,6.50E-05,0.002627431,0.025761832,0.069587,182,169,123,182,220001.jpg3,male
220501.jpg1,220501.jpg,0.885730147,0.014274913,0.036956914,0.03125999,0.002725015,0.01786806,0.004101971,0.007082983,54,230,89,54,220501.jpg5,male
220501.jpg2,220501.jpg,1.63E-05,6.98E-09,4.14E-12,0.9999836,5.50E-13,4.57E-10,1.08E-07,1.66E-08,46,385,83,46,220501.jpg8,female
220751.jpg1,220751.jpg,0.9954576,0.001263962,0.00168888,0.000820172,2.53E-05,0.000192725,0.000501279,5.01E-05,60,192,87,60,220751.jpg4,male
220751.jpg2,220751.jpg,0.7840852,0.00019416,0.000503406,0.200466871,0.0001105,0.00610397,0.008001274,0.000534583,52,379,94,52,220751.jpg8,female
221001.jpg1,221001.jpg,0.881968737,0.000227558,0.00208027,0.107778087,5.17E-05,0.00325268,0.003613295,0.001027634,51,142,67,51,221001.jpg3,male
221001.jpg2,221001.jpg,0.002732537,6.95E-05,9.41E-09,0.9971755,2.02E-08,5.90E-08,2.23E-05,4.01E-08,49,429,101,49,221001.jpg9,female
221251.jpg1,221251.jpg,0.818038464,0.000555298,0.004570925,0.176311418,2.23E-05,0.000393126,0.000101314,7.15E-06,47,269,79,47,221251.jpg5,female
